Column1,Column2,Column3,Column4,Column5,Column6
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaadu ganagalu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaadu janagalu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaadu kanaigalu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaadunagalu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaadu veppaale,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaadu veppale,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaala inderjau,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaduganagalu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kaduveppale,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kalainderjau,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,karupaalai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,khalawa,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kodsige,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,koilamukri,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kolamukhi,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,koyila mokiri,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kutaja,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kutajah,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kutajastri,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kutakappala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,kutpale,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,laalkudayi,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,mailampala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,mayilapala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,meetha kuda,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,mylampala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,nelampala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,nelem-pala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,nettampala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,nilampala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,paala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,pala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,palabariki,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,pala bariki,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,palai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,palaperbi,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,pandu-kura,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,pedda paala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,peddapala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,peddathedla paala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,pootajeeleroo,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,poothi jilledu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,potla paala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,putajilledu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,puttajilledu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,putta jilledu,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,puttuceyavalaru,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,puttucheyavalaru,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,puttu cheyavalaru,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,rani khirro,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,safed-dudhi,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,sonaivetpalai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,strikutaja,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,summa,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tambdo-kudo,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tamdakura,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tedlapal,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tedlapala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tedla pala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,telapal,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tellapal,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tellapala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tella pala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tembda-kuda,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,thamdakura,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,thedlapaala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,thedlapala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,thellapala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,thonthapala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,todampalai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tondambalai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,tondampalai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,urigida,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,vepala,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,veppalai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,vetpalai,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,weradi kelinda :,common
wcs214888,Apocynaceae,Wrightia arborea,(Dennst.) Mabb.,wooly dyeing rosebay,common
wcs214896,Apocynaceae,Wrightia coccinea,(Roxb. ex Hornem.) Sims,strikutaja,common
wcs214915,Apocynaceae,Wrightia laevis,Hook.f.,lanshu,common
wcs214915,Apocynaceae,Wrightia laevis,Hook.f.,蓝树,common
wcs214935,Apocynaceae,Wrightia pubescens,R.Br.,dao diao bi,common
wcs214935,Apocynaceae,Wrightia pubescens,R.Br.,táng xià,common
wcs214942,Apocynaceae,Wrightia religiosa,(Teijsm. & Binn.) Benth. ex Kurz,water-jasmine,common
wcs214942,Apocynaceae,Wrightia religiosa,(Teijsm. & Binn.) Benth. ex Kurz,wild water-plum,common
wcs214942,Apocynaceae,Wrightia religiosa,(Teijsm. & Binn.) Benth. ex Kurz,wu guan dao diao bi,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,ahar,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,ahare-shirin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,akupala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,aku pala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,alamara,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,aligili,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,amkudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,ankid-kodisha,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,ankudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,arkudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,asita-kutanja,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,ayyapala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,ayyappala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,bepalli,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,beppaale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,beppalam,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,beppala mara,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,beppale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,beppalli,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,bhakar aak,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chitaamulu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chitankudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chiteancaloo,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chiti-anikudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chittankudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chitteancaloo,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chittiankudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,chittiyankudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,cittankudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,cittiyankudu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,dantappala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,dhantappala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,dodda paala chettu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,doddi pala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,dudhi,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,dudho kuriya,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,dudi,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,dudiro,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,eeccha,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,eecha,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,erukkalam ver,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,godaindrajav,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,gode indrajava,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,godeindrojav,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,haale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,halagali,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,hale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,hallunove mara,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,hallunoveu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,hallunovu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,hallu novu maddu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,halugale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,halugali,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,hayamaraka,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,hyamaraka,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,icca,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,ichchha,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,indarjao shirin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,indarjou,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,indarjouve-shirin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,indarjua shireen,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,inderajao shirin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,inderjao sheerin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,inderjao shireen,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,inder jao shirin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,inderjao shirin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,inderjawshireen,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,indrajau,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,indrajou,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,indrojob,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,irampala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,irumbalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,irumpaalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,irumpala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,irum palai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,jeddapaala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,jeddapala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,jeddepaala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kaadu neeli,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kaalakuda,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kaalakura,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kaalikudayi,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kadnili,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kaduneeli,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kadunili,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kalainderjau,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kalakuda,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kala-kuda,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kalakudi,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kala kudi,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kalakura,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kala-kura,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kalinga-vittulu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kalo-kudo,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kambippala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,karu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kaykoli beppaale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,keerni,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,khairna,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,khanni,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kheer,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kherni,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,khirni,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kirekodsa,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kiridosige,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kirikodasige,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kiri kodasige,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kirrikodasige,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kod,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kodamurki,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kodasige,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kodisha vittulu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kodisha-vittulu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kodmurki,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kodsige,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kodumurka,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,koduraka,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kolamukhi,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kor,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kotakappala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kotakappala-vitta,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kuda,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kudai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kumbambalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kutaja,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kutajah,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,kutakappala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lansanul-aasafir,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lasanul aasafir,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lasanul-aasafirul-halo,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,linga vittulu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lisan-ul-asafeer,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lisan-ul asafeer ul-hulu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lndarjou,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lnderjao mitha,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,lnderjou,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,madhu indarjora,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,madhuindrayava,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,marahalegida,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,mitaindrajau,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,mitha indarjaw,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,mithaindarjou,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,mitha indarjou,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,mitha indrajava,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,naikuli,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,nilambalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,nilapala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,nilapalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,nila palai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,paala baranki,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,paalavareni,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,paalaveri,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,paale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,paale mara,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,paalumili,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,pala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palabaranki,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palabarunki,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palainilam,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,pala-kordsha,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palamuki,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palaparki,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palavareni,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palavari,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palavereni,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palaveri,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palumili,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,palunili,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,pullavari,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,repala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,reppala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,reppala chettu,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,sannee chakke,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,shweta kutaja,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,siyah kutaj,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,strikutaja,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,summa,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,svetakutaja,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,svetakutajah,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,sweet inderjao,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tedlapal,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tedlapala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tedlopal,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tella,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tellapala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,teppala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,thanthapalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,thantha-palai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,thedlapaala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,thondapala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,thondapalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tinnampala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tondambalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tondapale,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tontampalai,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tontapala,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tukhme-ahar,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tukhme-ahare-shirin,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tukhm-e-anar shareen,common
wcs214955,Apocynaceae,Wrightia tinctoria,(Roxb.) R.Br.,tukhm-e-inderjao shireen,common
