org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO24762	Sporothrix flocculosa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	29907	Sporothrix	5152	Ophiostomataceae	4751	Fungi	2759	Eukaryota
NPO11119	Salta triflora	Species	249117	n.a.	n.a.	249117	Salta triflora	1580137	Salta	3615	Polygonaceae	33090	Viridiplantae	2759	Eukaryota
NPO30241	Picrorhiza scrophulariiflora	Species	470706	n.a.	n.a.	470706	Neopicrorhiza scrophulariiflora	470705	Neopicrorhiza	156152	Plantaginaceae	33090	Viridiplantae	2759	Eukaryota
NPO7009	Callyspongia spinosissima	Species	n.a.	n.a.	n.a.	n.a.	n.a.	178537	Callyspongia	178536	Callyspongiidae	33208	Metazoa	2759	Eukaryota
NPO20610	Mosla dianthera	Species	1874238	n.a.	n.a.	1874238	Mosla dianthera	516064	Mosla	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO11800	Crinum pratense	Species	n.a.	n.a.	n.a.	n.a.	n.a.	16055	Crinum	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO41879	A new engineered strain of Pseudomonas spp. [n.a.]	Strain	n.a.	n.a.	n.a.	n.a.	Pseudomonas spp.	286	Pseudomonas	135621	Pseudomonadaceae	n.a.		2	Bacteria
NPO41927	A new engineered strain of Bacillus subtilis [yyzE ypqE ptsG]	Strain	n.a.	n.a.	n.a.	n.a.	Bacillus subtilis	1386	Bacillus	186817	Bacillaceae	n.a.	n.a.	2	Bacteria
NPO41040	Sphaerocoryne gracilis ssp. gracilis	Strain	n.a.	n.a.	n.a.	489348	Sphaerocoryne gracilis	489347	Sphaerocoryne	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO23477	Anabaena torulosa	Species	156211	n.a.	n.a.	156211	Anabaena torulosa	1163	Anabaena	1162	0stocaceae	n.a.	n.a.	2	Bacteria
NPO41694	Escherichia coli p15/AQ10 [BaCD]	Strain	n.a.	n.a.	n.a.	n.a.	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	n.a.	n.a.	2	Bacteria
NPO5117	Gyalolechia fulgens	Species	1301421	n.a.	n.a.	1301421	Gyalolechia fulgens	1300028	Gyalolechia	88646	Teloschistaceae	4751	Fungi	2759	Eukaryota
NPO11471	Garcinia oblongifolia	Species	1009475	n.a.	n.a.	1009475	Garcinia oblongifolia	58227	Garcinia	55961	Clusiaceae	33090	Viridiplantae	2759	Eukaryota
NPO11723	Pleurotus eryngii	Species	5323	n.a.	n.a.	5323	Pleurotus eryngii	5320	Pleurotus	104366	Pleurotaceae	4751	Fungi	2759	Eukaryota
NPO9872	Nerine filifolia	Species	n.a.	n.a.	n.a.	n.a.	n.a.	59041	Nerine	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO27537	Litsea hayatae	Species	n.a.	n.a.	n.a.	n.a.	n.a.	22042	Litsea	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO8840	Ptilidium ciliare	Species	139839	n.a.	n.a.	139839	Ptilidium ciliare	70215	Ptilidium	70208	Ptilidiaceae	33090	Viridiplantae	2759	Eukaryota
NPO21757	Selaginella moellendorfii	Species	88036	n.a.	n.a.	88036	Selaginella moellendorffii	3246	Selaginella	3245	Selaginellaceae	33090	Viridiplantae	2759	Eukaryota
NPO2661	Heterotropa savatieri	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO12364	Polyides rotundus	Species	31461	n.a.	n.a.	31461	Polyides rotundus	31460	Polyides	31459	Polyideaceae	n.a.	n.a.	2759	Eukaryota
NPO20042	Ambrosia cumanensis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4211	Ambrosia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO6403	Phlegmariurus squarrosus	Species	73615	n.a.	n.a.	73615	Phlegmariurus squarrosus	1622065	Phlegmariurus	3250	Lycopodiaceae	33090	Viridiplantae	2759	Eukaryota
NPO3266	Euryops sulcatus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	109562	Euryops	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO10541	Dioscorea spongiosa	Species	394307	n.a.	n.a.	394307	Dioscorea spongiosa	4672	Dioscorea	4671	Dioscoreaceae	33090	Viridiplantae	2759	Eukaryota
NPO10551	Acanthopanax ricinifolius	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO25221	Crinum macowanii	Species	180140	n.a.	n.a.	180140	Crinum macowanii	16055	Crinum	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO19123	Polygonatum zanlanscianense	Species	261427	n.a.	n.a.	261427	Polygonatum zanlanscianense	16195	Polygonatum	40552	Asparagaceae	33090	Viridiplantae	2759	Eukaryota
NPO40493	Dactylosporangium aurantiacum subsp. hamdenensis NRRL 18085	Strain	n.a.	n.a.	n.a.	35754	Dactylosporangium aurantiacum	35753	Dactylosporangium	28056	Micromonosporaceae	n.a.		2	Bacteria
NPO29135	Oenanthe crocata	Species	254044	n.a.	n.a.	254044	Oenanthe crocata	48043	Oenanthe	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO22134	Veronica alpina	Species	165325	n.a.	n.a.	165325	Veronica alpina	4173	Veronica	156152	Plantaginaceae	33090	Viridiplantae	2759	Eukaryota
NPO22488	Leptosphaeria oraemaris	Species	44095	n.a.	n.a.	44095	Leptosphaeria oraemaris	5021	Leptosphaeria	34374	Leptosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO4909	Hilliardiella oligocephala	Species	434668	n.a.	n.a.	434668	Hilliardiella oligocephala	434665	Hilliardiella	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO30598	Corylopsis coreana	Species	n.a.	n.a.	n.a.	n.a.	corylopsis coreana 	50992	Corylopsis	42216	Hamamelidaceae	33090	Viridiplantae	2759	Eukaryota
NPO26272	Heracleum wallichii	Species	491186	n.a.	n.a.	491186	Heracleum wallichii	40917	Heracleum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO2240	Garveia annulata	Species	498507	n.a.	n.a.	498507	Garveia annulata	323322	Garveia	168713	Bougainvilliidae	33208	Metazoa	2759	Eukaryota
NPO1719	Coussarea macrophylla	Species	60044	n.a.	n.a.	60044	Coussarea macrophylla	60043	Coussarea	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20924	Ficus alba	Species	n.a.	n.a.	n.a.	n.a.	n.a.	319808	Ficus	319807	Ficidae	33208	Metazoa	2759	Eukaryota
NPO9643	Anonidium mannii	Species	n.a.	n.a.	n.a.	n.a.	n.a.	306991	Anonidium	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO20274	Cynanchum formosanum	Species	1740881	n.a.	n.a.	1740881	Cynanchum formosanum	126747	Cynanchum	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO1164	Osteospermum hyoseroides	Species	n.a.	n.a.	n.a.	n.a.	n.a.	41617	Osteospermum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO23911	Alpinia officinarum	Species	199623	n.a.	n.a.	199623	Alpinia officinarum	94326	Alpinia	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO40721	Trichormus sp. UIC 1033	Strain	n.a.	n.a.	n.a.	n.a.	n.a.	264688	Trichormus	1162	0stocaceae	n.a.		2	Bacteria
NPO29982	Cupressus funebris	Species	n.a.	n.a.	n.a.	n.a.	cupressus funebris 	13468	Cupressus	3367	Cupressaceae	33090	Viridiplantae	2759	Eukaryota
NPO6371	Phryma leptostachya	Species	41401	n.a.	n.a.	41401	Phryma leptostachya	41400	Phryma	41399	Phrymaceae	33090	Viridiplantae	2759	Eukaryota
NPO13243	Achillea ligustica	Species	282745	n.a.	n.a.	282745	Achillea ligustica	13328	Achillea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO26312	Cirsium tanakae	Species	1329805	n.a.	n.a.	1329805	Cirsium tanakae	41549	Cirsium	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO29499	Chionodoxa luciliae	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO27187	Paramignya monophylla	Species	159064	n.a.	n.a.	159064	Paramignya monophylla	159063	Paramignya	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO29799	Renealmia thyrsoidea	Species	199659	n.a.	n.a.	199659	Renealmia thyrsoidea	105703	Renealmia	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO27625	Buddleja globosa	Species	168495	n.a.	n.a.	168495	Buddleja globosa	26473	Buddleja	4149	Scrophulariaceae	33090	Viridiplantae	2759	Eukaryota
NPO21220	Pulicaria uliginosa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	56534	Pulicaria	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO28528	Bridelia ferruginea	Species	319147	n.a.	n.a.	319147	Bridelia ferruginea	283086	Bridelia	233880	Phyllanthaceae	33090	Viridiplantae	2759	Eukaryota
NPO4732	Papaveraceae spp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO20842	Beauveria felina	Species	37994	n.a.	n.a.	37994	Beauveria felina	5581	Beauveria	474943	Cordycipitaceae	4751	Fungi	2759	Eukaryota
NPO20725	Eysenhardtia adenostylis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	104319	Eysenhardtia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO21163	Lutzomyia longipalpis	Species	7200	n.a.	n.a.	7200	Lutzomyia longipalpis	7199	Lutzomyia	7197	Psychodidae	33208	Metazoa	2759	Eukaryota
NPO29892.1	Musa paradisiaca l. var. sapientum o. ktze.	Varieties	n.a.	n.a.	musa paradisiaca l. var. sapientum o. ktze.	n.a.	musa paradisiaca 	4640	Musa	4637	Musaceae	33090	Viridiplantae	2759	Eukaryota
NPO41980	A new engineered strain of Saccharomyces cerevisiae BY4742-TRP [tHMG1, LYS2, ERG9, ERG1, bAS]	Strain	n.a.	n.a.	n.a.	n.a.	Saccharomyces cerevisiae	4930	Saccharomyces	4893	Saccharomycetaceae	4751	Fungi	2759	Eukaryota
NPO41743	Pseudomonas putida GS1 [P450cin]	Strain	n.a.	n.a.	n.a.	n.a.	Pseudomonas putida	286	Pseudomonas	135621	Pseudomonadaceae	n.a.		2	Bacteria
NPO2525	Castanopsis cuspidata	Species	114816	n.a.	n.a.	114816	Castanopsis cuspidata	114815	Castanopsis	3503	Fagaceae	33090	Viridiplantae	2759	Eukaryota
NPO28762	Alstonia angustifolia	Species	n.a.	n.a.	n.a.	n.a.	n.a.	52821	Alstonia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO2295	Cydonia vulgaris	Species	n.a.	n.a.	n.a.	n.a.	n.a.	36609	Cydonia	3745	Rosaceae	33090	Viridiplantae	2759	Eukaryota
NPO16575	Dalbergia miscolobium	Species	397178	n.a.	n.a.	397178	Dalbergia miscolobium	53862	Dalbergia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO28718	Penicillium terrestre	Species	374132	n.a.	n.a.	374132	Penicillium terrestre	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO24697	Lycopus virginicus	Species	1620142	n.a.	n.a.	1620142	Lycopus virginicus	260602	Lycopus	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO41115	Saccharomyces cerevisiae BY4741	Strain	1247190	n.a.	n.a.	n.a.	Saccharomyces cerevisiae	4930	Saccharomyces	4893	Saccharomycetaceae	4751	Fungi	2759	Eukaryota
NPO27661	Radix codonopsis pilosulae	Species	n.a.	n.a.	n.a.	n.a.	n.a.	55689	Radix	6521	Lymnaeidae	33208	Metazoa	2759	Eukaryota
NPO20312	Pterocarpus marsupium	Species	1071187	n.a.	n.a.	1071187	Pterocarpus marsupium	100169	Pterocarpus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO14900	Laurelia serrata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	63799	Laurelia	88854	Atherospermataceae	33090	Viridiplantae	2759	Eukaryota
NPO2981	Frankenia laevis	Species	122303	n.a.	n.a.	122303	Frankenia laevis	63077	Frankenia	63076	Frankeniaceae	33090	Viridiplantae	2759	Eukaryota
NPO13190	Hymenocallis amancaes	Species	n.a.	n.a.	n.a.	n.a.	n.a.	59039	Hymenocallis	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO3004	Ventilago calyculata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	106719	Ventilago	3608	Rhamnaceae	33090	Viridiplantae	2759	Eukaryota
NPO21534	Ostrya carpinifolia	Species	176865	n.a.	n.a.	176865	Ostrya carpinifolia	13621	Ostrya	3514	Betulaceae	33090	Viridiplantae	2759	Eukaryota
NPO22400	Laurencia nana	Species	n.a.	n.a.	n.a.	n.a.	n.a.	99900	Laurencia	2803	Rhodomelaceae	n.a.	n.a.	2759	Eukaryota
NPO33577	Pyxidicoccus fallax	Species	394095	n.a.	n.a.	394095	Pyxidicoccus fallax	224458	Pyxidicoccus	31	Myxococcaceae	n.a.		2	Bacteria
NPO1969	Streptomyces pilosus	Species	28893	n.a.	n.a.	28893	Streptomyces pilosus	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO19809	Streptomyces roseoviolaceus	Species	67360	n.a.	n.a.	67360	Streptomyces roseoviolaceus	1883	Streptomyces	2062	Streptomycetaceae	n.a.	n.a.	2	Bacteria
NPO17333	Valeriana officinalis	Species	19953	n.a.	n.a.	19953	Valeriana officinalis	19952	Valeriana	4200	Caprifoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO3544	Sophora mollis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3896	Sophora	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO33090	bcc 8616	n.a.	n.a.	n.a.		n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO10483	Chrysanthemum sinense	Species	n.a.	n.a.	n.a.	n.a.	n.a.	13422	Chrysanthemum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO18372	Lobophytum crassospiculatum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	205095	Lobophytum	40678	Alcyoniidae	33208	Metazoa	2759	Eukaryota
NPO29169	Origanum vulgare	Species	39352	n.a.	n.a.	39352	Origanum vulgare	39174	Origanum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO3822	Rhodophiala bifida	Species	82245	n.a.	n.a.	82245	Rhodophiala bifida	82244	Rhodophiala	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO15845	Acacia suaveolens	Species	138523	n.a.	n.a.	138523	Acacia suaveolens	3808	Acacia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO33219	peltodoris atromaculata	Species	n.a.	n.a.		n.a.	n.a.	1772197	Peltodoris	6515	Discodorididae	33208	Metazoa	2759	Eukaryota
NPO24585	Ocotea macropoda	Species	n.a.	n.a.	n.a.	n.a.	n.a.	63801	Ocotea	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO41035	Rhus undulata	Species	289761	n.a.	n.a.	289761	Searsia undulata	298676	Searsia	4011	Anacardiaceae	33090	Viridiplantae	2759	Eukaryota
NPO4995	Thymus serpyllum	Species	204219	n.a.	n.a.	204219	Thymus serpyllum	49990	Thymus	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO10721	Bombax anceps	Species	1489463	n.a.	n.a.	1489463	Bombax anceps	45324	Bombax	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO29091	Delisea fimbriata	Species	n.a.	n.a.	n.a.	n.a.	n.a.	38530	Delisea	31365	Bonnemaisoniaceae	n.a.	n.a.	2759	Eukaryota
NPO23762	Callicarpa dichotoma	Species	28515	n.a.	n.a.	28515	Callicarpa dichotoma	21922	Callicarpa	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO7149	Dalbergia melanoxylon	Species	114981	n.a.	n.a.	114981	Dalbergia melanoxylon	53862	Dalbergia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO14817	Allium nigrum	Species	165640	n.a.	n.a.	165640	Allium nigrum	4678	Allium	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO1490	Goldfussia yunnanensis	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO2261	Chromodoris petechialis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	71297	Chromodoris	71294	Chromodorididae	33208	Metazoa	2759	Eukaryota
NPO23894	Pulicaria insignis	Species	n.a.	n.a.	n.a.	n.a.	n.a.	56534	Pulicaria	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO33619	Pantoea ananatis	Species	553	n.a.	n.a.	553	Pantoea ananatis	53335	Pantoea	1903409	Erwiniaceae	n.a.		2	Bacteria
NPO10450	Clerodendrum infortunatum	Species	1073819	n.a.	n.a.	1073819	Clerodendrum infortunatum	13432	Clerodendrum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO22970	Monodora myristica	Species	296852	n.a.	n.a.	296852	Monodora myristica	296851	Monodora	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO20404	Eruca vesicaria	Species	180536	n.a.	n.a.	180536	Eruca vesicaria	19151	Eruca	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO5475	Thelephora terrestris	Species	56493	n.a.	n.a.	56493	Thelephora terrestris	56489	Thelephora	56488	Thelephoraceae	4751	Fungi	2759	Eukaryota
NPO11348	Cryptocarya chartacea	Species	n.a.	n.a.	n.a.	n.a.	n.a.	22027	Cryptocarya	3433	Lauraceae	33090	Viridiplantae	2759	Eukaryota
NPO41860	A new engineered strain of Escherichia coli [dxs, ispD, ispF, idi]	Strain	n.a.	n.a.	n.a.	n.a.	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	n.a.	n.a.	2	Bacteria
NPO24205	Peucedanum terebinthaceum	Species	99520	n.a.	n.a.	99520	Peucedanum terebinthaceum	49562	Peucedanum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO20235	Recordia reitzii	Species	1343470	n.a.	n.a.	1343470	Recordia reitzii	908219	Recordia	21910	Verbenaceae	33090	Viridiplantae	2759	Eukaryota
NPO9674	Trifolium trichocephalum	Species	361995	n.a.	n.a.	361995	Trifolium trichocephalum	3898	Trifolium	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO24783	Erysimum diffusum	Species	913017	n.a.	n.a.	913017	Erysimum diffusum	65352	Erysimum	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO40753	Melonanchora kobjakovae	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	Melonanchora	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO26912	Premna tomentosa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	41393	Premna	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO12700	Diospyros eriantha	Species	1009467	n.a.	n.a.	1009467	Diospyros eriantha	13492	Diospyros	19955	Ebenaceae	33090	Viridiplantae	2759	Eukaryota
NPO21984	Pinus muricata	Species	164245	n.a.	n.a.	164245	Pinus muricata	3337	Pinus	3318	Pinaceae	33090	Viridiplantae	2759	Eukaryota
NPO23903	Senecio glanduloso-pilosus	Species	1892281	n.a.	n.a.	1892281	Senecio glanduloso-pilosus	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO13142	Cladonia polydactyla	Species	209120	n.a.	n.a.	209120	Cladonia polydactyla	5199	Cladonia	5198	Cladoniaceae	4751	Fungi	2759	Eukaryota
NPO12728	Artemisia rupestris	Species	86317	n.a.	n.a.	86317	Artemisia rupestris	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO8708	Vibrio cholerae	Species	666	n.a.	n.a.	666	Vibrio cholerae	662	Vibrio	641	Vibrionaceae	n.a.	n.a.	2	Bacteria
NPO33606	Verticillium lecanii 6144	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	Verticillium	n.a.		4751	Fungi	2759	Eukaryota
NPO6417	Lecanora grumosa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	39934	Lecanora	39933	Lecanoraceae	4751	Fungi	2759	Eukaryota
NPO11084	Asplenium normale	Species	78467	n.a.	n.a.	78467	Asplenium normale	32071	Asplenium	41972	Aspleniaceae	33090	Viridiplantae	2759	Eukaryota
NPO1844	Osmanthus armatus	Species	424903	n.a.	n.a.	424903	Osmanthus armatus	93976	Osmanthus	4144	Oleaceae	33090	Viridiplantae	2759	Eukaryota
NPO1751	Ribes nigrum	Species	78511	n.a.	n.a.	78511	Ribes nigrum	n.a.	Ribes	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO21008	Cicer songoricum	Species	n.a.	n.a.	n.a.	n.a.	n.a.	3826	Cicer	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO40133	Fissistigma polyanthoides	Species	1202414	n.a.	n.a.	1202414	Fissistigma polyanthoides	296846	Fissistigma	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO18575	Ochtodes crockeri	Species	508041	n.a.	n.a.	508041	Ochtodes crockeri	508040	Ochtodes	31462	Rhizophyllidaceae	n.a.	n.a.	2759	Eukaryota
NPO23806	Polygala triphylla	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4275	Polygala	4274	Polygalaceae	33090	Viridiplantae	2759	Eukaryota
NPO12577	Pinus glauca	Species	n.a.	n.a.	n.a.	n.a.	n.a.	139271	Pinus	3318	Pinaceae	33090	Viridiplantae	2759	Eukaryota
NPO14621	Cuminum cyminum	Species	52462	n.a.	n.a.	52462	Cuminum cyminum	52461	Cuminum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO33063	Asteropus sp.	Species	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	Asteropus	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO4640	Portulaca oleracea	Species	46147	n.a.	n.a.	46147	Portulaca oleracea	3582	Portulaca	3581	Portulacaceae	33090	Viridiplantae	2759	Eukaryota
NPO10470	Pimpinella major	Species	1000425	n.a.	n.a.	1000425	Pimpinella major	40958	Pimpinella	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO18115	Aplophyllum vulcanicum	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
NPO5560	Castor fiber	Species	10185	n.a.	n.a.	10185	Castor fiber	10184	Castor	29132	Castoridae	33208	Metazoa	2759	Eukaryota
NPO21752	Bauhinia forficata	Species	413686	n.a.	n.a.	413686	Bauhinia forficata	3805	Bauhinia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO10139	Sarcomelicope follicularis	Species	1487147	n.a.	n.a.	1487147	Sarcomelicope follicularis	76971	Sarcomelicope	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO29051	Ranunculus acris	Species	3447	n.a.	n.a.	3447	Ranunculus acris	3445	Ranunculus	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO41887	A new engineered strain of Saccharomyces cerevisiae BA21 [UGTPg1]	Strain	n.a.	n.a.	n.a.	n.a.	Saccharomyces cerevisiae	4930	Saccharomyces	4893	Saccharomycetaceae	4751	Fungi	2759	Eukaryota
NPO20021	Physcia aegialita	Species	n.a.	n.a.	n.a.	n.a.	n.a.	50935	Physcia	50934	Physciaceae	4751	Fungi	2759	Eukaryota
NPO6436	Euryops virgineus	Species	112409	n.a.	n.a.	112409	Euryops virgineus	109562	Euryops	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO6408	Elaeagnus formosana	Species	361661	n.a.	n.a.	361661	Elaeagnus formosana	36776	Elaeagnus	25996	Elaeagnaceae	33090	Viridiplantae	2759	Eukaryota
NPO406	Cyperus scariosus	Species	n.a.	n.a.	n.a.	n.a.	n.a.	4610	Cyperus	4609	Cyperaceae	33090	Viridiplantae	2759	Eukaryota
NPO2620	Thelypteris oligophlebia	Species	n.a.	n.a.	n.a.	n.a.	n.a.	29617	Thelypteris	29616	Thelypteridaceae	33090	Viridiplantae	2759	Eukaryota
NPO27328	Echinopsis candicans	Species	176271	n.a.	n.a.	176271	Echinopsis candicans	183648	Echinopsis	3593	Cactaceae	33090	Viridiplantae	2759	Eukaryota
NPO1484	Bupleurum scorzonerifolium	Species	48105	n.a.	n.a.	48105	Bupleurum scorzonerifolium	46366	Bupleurum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO40588	Oscillatoria raoi (TAU strain IL-76-1-2)	Strain	n.a.	n.a.	n.a.	n.a.	n.a.	1158	Oscillatoria	1892254	Oscillatoriaceae	n.a.		2	Bacteria
NPO30571	Sauromatum guttatum	Species	4463	n.a.	n.a.	4463	Sauromatum venosum	4462	Sauromatum	4454	Araceae	33090	Viridiplantae	2759	Eukaryota
NPO12644	Lunularia cruciata	Species	56931	n.a.	n.a.	56931	Lunularia cruciata	56930	Lunularia	56881	Lunulariaceae	33090	Viridiplantae	2759	Eukaryota
NPO40600	Aspergillus sp. AST0036	Strain	n.a.	n.a.	n.a.	n.a.	n.a.	5052	Aspergillus	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO22836	Alpinia mutica	Species	299931	n.a.	n.a.	299931	Alpinia mutica	94326	Alpinia	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO4485	Lamellodysidea herbacea	Species	279619	n.a.	n.a.	279619	Lamellodysidea herbacea	279618	Lamellodysidea	190525	Dysideidae	33208	Metazoa	2759	Eukaryota
NPO10870	Trichilia hirta	Species	872019	n.a.	n.a.	872019	Trichilia hirta	43894	Trichilia	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO20542	Vellozia phalocarpa	Species	n.a.	n.a.	n.a.	n.a.	n.a.	16383	Vellozia	16376	Velloziaceae	33090	Viridiplantae	2759	Eukaryota
NPO11177	0ctiluca scintillans	Species	2966	n.a.	n.a.	2966	0ctiluca scintillans	2965	0ctiluca	66804	0ctilucaceae	n.a.	n.a.	2759	Eukaryota
NPO936	Pinalia spicata	Species	1097229	n.a.	n.a.	1097229	Pinalia spicata	1097227	Pinalia	4747	Orchidaceae	33090	Viridiplantae	2759	Eukaryota
NPO22350	Maesa balansae	Species	n.a.	n.a.	n.a.	n.a.	n.a.	59979	Maesa	4335	Primulaceae	33090	Viridiplantae	2759	Eukaryota
NPO22279	Koanophyllon pittieri	Species	n.a.	n.a.	n.a.	n.a.	n.a.	506629	Koanophyllon	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO15344	Metopium brownei	Species	263464	n.a.	n.a.	263464	Metopium brownei	263463	Metopium	4011	Anacardiaceae	33090	Viridiplantae	2759	Eukaryota
